id,title,description,availability,condition,price,sale_price,link,image_link,brand,item_group_id,sku
56821898051958,ST TROPEZ ROUGE ONE SLEEVE DRESS - S,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""> <strong>Rouge — a deep, luxurious burgundy that flatters every skin tone and adds a rich, romantic finish to your look</strong>.</p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-rouge-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/49_c2f65f16-666c-4bab-9ac9-c85baab3efd4.png?v=1765690900,YAGI WRLD,15486441980278,YG-1650-WRLD
56821898084726,ST TROPEZ ROUGE ONE SLEEVE DRESS - M,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""> <strong>Rouge — a deep, luxurious burgundy that flatters every skin tone and adds a rich, romantic finish to your look</strong>.</p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-rouge-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/49_c2f65f16-666c-4bab-9ac9-c85baab3efd4.png?v=1765690900,YAGI WRLD,15486441980278,YG-1651-WRLD
56821898117494,ST TROPEZ ROUGE ONE SLEEVE DRESS - L,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""> <strong>Rouge — a deep, luxurious burgundy that flatters every skin tone and adds a rich, romantic finish to your look</strong>.</p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",out of stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-rouge-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/49_c2f65f16-666c-4bab-9ac9-c85baab3efd4.png?v=1765690900,YAGI WRLD,15486441980278,YG-1652-WRLD
56821898150262,ST TROPEZ ROUGE ONE SLEEVE DRESS - XL,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""> <strong>Rouge — a deep, luxurious burgundy that flatters every skin tone and adds a rich, romantic finish to your look</strong>.</p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",out of stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-rouge-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/49_c2f65f16-666c-4bab-9ac9-c85baab3efd4.png?v=1765690900,YAGI WRLD,15486441980278,YG-1653-WRLD
56821899133302,ST TROPEZ ONYX ONE SLEEVE DRESS - XXS,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Onyx <meta charset=""utf-8"">— A rich, timeless black that sculpts and defines with effortless elegance</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-onyx-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/36_5db4e069-7d4d-462a-8a46-2a16e6eb62cd.png?v=1765222965,YAGI WRLD,15486443487606,YG-1654-WRLD
56821899166070,ST TROPEZ ONYX ONE SLEEVE DRESS - XS,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Onyx <meta charset=""utf-8"">— A rich, timeless black that sculpts and defines with effortless elegance</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-onyx-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/36_5db4e069-7d4d-462a-8a46-2a16e6eb62cd.png?v=1765222965,YAGI WRLD,15486443487606,YG-1655-WRLD
56821899198838,ST TROPEZ ONYX ONE SLEEVE DRESS - S,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Onyx <meta charset=""utf-8"">— A rich, timeless black that sculpts and defines with effortless elegance</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-onyx-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/36_5db4e069-7d4d-462a-8a46-2a16e6eb62cd.png?v=1765222965,YAGI WRLD,15486443487606,YG-1656-WRLD
56821899231606,ST TROPEZ ONYX ONE SLEEVE DRESS - M,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Onyx <meta charset=""utf-8"">— A rich, timeless black that sculpts and defines with effortless elegance</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-onyx-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/36_5db4e069-7d4d-462a-8a46-2a16e6eb62cd.png?v=1765222965,YAGI WRLD,15486443487606,YG-1657-WRLD
56821899264374,ST TROPEZ ONYX ONE SLEEVE DRESS - L,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Onyx <meta charset=""utf-8"">— A rich, timeless black that sculpts and defines with effortless elegance</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-onyx-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/36_5db4e069-7d4d-462a-8a46-2a16e6eb62cd.png?v=1765222965,YAGI WRLD,15486443487606,YG-1658-WRLD
56821899297142,ST TROPEZ ONYX ONE SLEEVE DRESS - XL,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Onyx <meta charset=""utf-8"">— A rich, timeless black that sculpts and defines with effortless elegance</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",out of stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-onyx-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/36_5db4e069-7d4d-462a-8a46-2a16e6eb62cd.png?v=1765222965,YAGI WRLD,15486443487606,YG-1659-WRLD
56821904572790,ST TROPEZ BLEU ONE SLEEVE DRESS - XXS,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Bleu <meta charset=""utf-8"">— <meta charset=""utf-8"">A rich royal blue that enhances every curve with a luxurious, stand-out glow</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-bleu-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/41_359487e1-8013-4c2a-ba8f-bee6d74dcda3.png?v=1765313660,YAGI WRLD,15486444798326,YG-1660-WRLD
56821904605558,ST TROPEZ BLEU ONE SLEEVE DRESS - XS,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Bleu <meta charset=""utf-8"">— <meta charset=""utf-8"">A rich royal blue that enhances every curve with a luxurious, stand-out glow</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-bleu-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/41_359487e1-8013-4c2a-ba8f-bee6d74dcda3.png?v=1765313660,YAGI WRLD,15486444798326,YG-1661-WRLD
56821904638326,ST TROPEZ BLEU ONE SLEEVE DRESS - S,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Bleu <meta charset=""utf-8"">— <meta charset=""utf-8"">A rich royal blue that enhances every curve with a luxurious, stand-out glow</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-bleu-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/41_359487e1-8013-4c2a-ba8f-bee6d74dcda3.png?v=1765313660,YAGI WRLD,15486444798326,YG-1662-WRLD
56821904671094,ST TROPEZ BLEU ONE SLEEVE DRESS - M,"<p data-end=""301"" data-start=""44"">Turn heads in the statement St Tropez One Sleeve Dress designed to accentuate every curve with elegance and confidence. Crafted from a silky, stretch fabric, it drapes smoothly across the body while offering a comfortable, contouring fit.</p>
<p data-end=""301"" data-start=""44""><meta charset=""utf-8""><meta charset=""utf-8""><strong>Bleu <meta charset=""utf-8"">— <meta charset=""utf-8"">A rich royal blue that enhances every curve with a luxurious, stand-out glow</strong><br></p>
<p data-end=""639"" data-start=""303"">The bodice features a <strong data-end=""347"" data-start=""325"">twist-front detail</strong> with bold, sculpting cut-outs that highlight the waist and décolletage. A unique asymmetric shoulder wrap adds drama and balance to the silhouette.</p>
<p data-end=""639"" data-start=""303"">The skirt flows into a sleek maxi length with a <strong data-end=""564"" data-start=""544"">high thigh-split</strong>, giving you effortless movement and a touch of sensuality with every step.</p>
<p data-end=""728"" data-start=""641"">Perfect for birthdays, evening events, red carpets, or nights you want to own the room.</p>
<p data-end=""743"" data-start=""730""><strong data-end=""743"" data-start=""730"">Detail:</strong></p>
<ul>
<li>Luxe stretch finish and body hugging</li>
<li>Twist-front bodice with sculpting cut-outs</li>
<li>Asymmetric shoulder design</li>
<li>High leg split for a striking silhouette<br>
</li>
<li>Maxi length</li>
<li>Hidden bodysuit for a perfect fit</li>
<li>Model is 5""7 wearing size S</li>
<li>Short and tall girl friendly and best worn with heels</li>
</ul>
<p><strong>Sizing Recommendation:</strong></p>
<ul>
<li>XXS if you are super petite</li>
<li>XS if you are slim petite</li>
<li>S if you are slim / 'slim thick'</li>
<li>M if you curvy </li>
<li>L if you are curvy +</li>
<li>XL if you are curvy ++</li>
</ul>",in stock,new,136.00 GBP,,https://y-gi.com/products/st-tropez-bleu-one-sleeve-dress,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/41_359487e1-8013-4c2a-ba8f-bee6d74dcda3.png?v=1765313660,YAGI WRLD,15486444798326,YG-1663-WRLD
